Country,City,lng,lat
Guatemala,Comitancillo,-91.7486,15.0906
Brazil,Conselheiro Lafaiete,-43.7858,-20.66
United States of America,El Paso,-106.43,31.8476
United States of America,El Paso,-73.7519,9.6622
Brazil,Espumoso,-52.85,-28.725
United States of America,Eufaula,-85.1505,31.9102
Russian Federation,Berezniki,56.7833,59.4167
United States of America,Bettendorf,-90.4765,41.5657
Germany,Schermbeck,6.8756,51.695
Germany,Schweinfurt,10.2333,50.05
France,Seclin,3.0294,50.5483
India,Singur,88.23,22.81
,Sitangkai,119.3919,4.6615
Colombia,Soledad,-74.75,10.9167
Colombia,Soledad,-121.3426,36.4432
Costa Rica,San Isidro,121.0118,14.4685
Costa Rica,San Isidro,-58.5167,-34.4667
Costa Rica,San Isidro,-83.9861,9.9737
Costa Rica,San Isidro,120.9069,15.3097
Costa Rica,San Isidro,-83.7338,9.3403
Costa Rica,San Isidro,124.35,11.4167
Costa Rica,San Isidro,124.331,12.388
Costa Rica,San Isidro,121.7667,16.8667
Costa Rica,San Isidro,-84.0431,10.0299
Costa Rica,San Isidro,-86.1922,12.9283
Costa Rica,San Isidro,124.3,9.8
Costa Rica,San Isidro,126.0886,9.9369
Colombia,San Juan Nepomuceno,-75.0833,9.95
Colombia,San Juan Nepomuceno,-55.93,-26.1167
Russian Federation,Solikamsk,56.75,59.6433
South Africa,Standerton,29.25,-26.95
Poland,Starachowice,21.0667,51.05
Poland,Strzegom,16.3444,50.9611
Ukraine,Kaharlyk,30.8092,49.8522
Germany,Kalkar,6.2925,51.7389
Netherlands,Deurne,4.4625,51.2247
Netherlands,Deurne,5.8,51.4667
Brazil,Coaraci,-39.5508,-14.6408
Nicaragua,Condega,-86.3972,13.3617
United States of America,Cudahy,-118.183,33.9631
United States of America,Cudahy,-87.8641,42.9467
Republic of Moldova,Glodeni,27.5167,47.7667
Colombia,Envigado,-75.5667,6.1667
India,Farakka,87.9,24.82
Germany,Felsberg,9.4167,51.1333
Estonia,Haapsalu,23.5408,58.9394
Russian Federation,Uryupinsk,42.0167,50.8
Spain,Valdemoro,-3.6742,40.1908
Brazil,Vassouras,-43.6628,-22.4039
United States of America,Verona,10.9928,45.4386
United States of America,Verona,-74.2431,40.8323
United States of America,Verona,-89.5383,42.9892
Italy,Vibo Valentia,16.0959,38.6753
Germany,Tornesch,9.7167,53.7
Uganda,Tororo,34.1811,0.6928
China,Toucheng,121.8167,24.85
France,Trappes,2.0025,48.7775
Madagascar,Tsiroanomandidy,46.05,-18.7698
China,Tuku,120.362,23.6911
Russian Federation,Tulun,100.5667,54.5667
Russian Federation,Udachnyy,112.3167,66.4
United States of America,West Hempstead,-73.6507,40.6959
United States of America,Whitehall,-75.5046,40.6571
United States of America,Whitehall,-82.8833,39.9682
Austria,Wiener Neustadt,16.25,47.8167
United States of America,Williston,-103.6364,48.1814
United States of America,Williston,-73.0888,44.4345
Namibia,Windhoek,17.0836,-22.57
United Kingdom of Great Britain and Northern Ireland,Witney,-1.49,51.78
Germany,Wittstock,12.4856,53.1636
United States of America,Wood Dale,-87.9808,41.9668
Philippines,Vinzons,122.9081,14.1739
Germany,Vlotho,8.8497,52.1667
South Africa,Warrenton,24.8497,-28.1114
South Africa,Warrenton,-77.7976,38.7176
United States of America,Wauwatosa,-88.0347,43.0616
Ukraine,Kaniv,31.4558,49.7447
United States of America,Kearny,-74.1202,40.7528
Chad,Kelo,15.81,9.31
United States of America,Pinehurst,-79.4684,35.1922
United States of America,Pittsburg,-121.8965,38.0182
United States of America,Pittsburg,-94.6985,37.4129
Spain,Paterna,-0.4406,39.5028
Canada,Kingston,-76.7931,17.9714
Canada,Kingston,167.9617,-29.0569
Canada,Kingston,-75.8876,41.2652
Canada,Kingston,-73.9968,41.9295
Canada,Kingston,-70.7482,41.9862
Canada,Kingston,147.3083,-42.9769
Zambia,Kitwe,28.2,-12.8167
Russian Federation,Korenovsk,39.4519,45.4686
Italy,Rovereto,11.05,45.8833
France,Rumilly,5.9444,45.8667
Turkey,Salihli,28.1392,38.4811
Iran (Islamic Republic of),Qom,50.8764,34.64
Colombia,Santa Marta,-74.2053,11.2419
Brazil,Santo Amaro,-38.7119,-12.5469
United States of America,Sartell,-94.2206,45.6188
Italy,Sasso Marconi,11.25,44.4
Italy,Scandiano,10.6878,44.5925
France,Sens,3.2877,48.1975
Philippines,Pio Duran,123.45,13.0333
South Africa,Plettenberg Bay,23.3667,-34.05
Slovakia,Poprad,20.2975,49.0594
United States of America,Port Lavaca,-96.6278,28.6181
United States of America,Pell City,-86.2669,33.561
United Kingdom of Great Britain and Northern Ireland,Peterlee,-1.33,54.76
Germany,Petershagen,8.9667,52.3833
Indonesia,Soe,124.2833,-9.8667
Germany,Schwabach,11.0208,49.3292
Uganda,Kisoro,29.685,-1.285
Japan,Kitaibaraki,140.751,36.8019
India,Kombai,77.296,9.8475
India,Kombai,78.1212,10.6143
Russian Federation,Krasnyy Kut,46.9667,50.95
Lithuania,Kretinga,21.2422,55.89
India,Kumbakonam,79.3845,10.9602
,Kupang,123.6077,-10.1702
Brazil,Laguna,-48.7808,-28.4828
United States of America,Lake Ridge,-77.3066,38.6847
United States of America,Lakewood,-105.1172,39.6977
United States of America,Lakewood,-74.2031,40.0763
United States of America,Lakewood,-118.1222,33.8471
United States of America,Lakewood,-81.8008,41.4822
United States of America,Lakewood,-122.5299,47.1628
Belgium,Landen,5.0814,50.7547
Italy,Laterza,16.8,40.6333
United States of America,Lemay,-90.2845,38.5325
Germany,Lennestadt,8.0681,51.1236
Haiti,Les Cayes,-73.75,18.2
France,Les Herbiers,-1.0136,46.8711
United States of America,Lexington,-84.4587,38.0423
United States of America,Lexington,-71.2307,42.4456
United States of America,Lexington,-81.2202,33.989
United States of America,Lexington,-80.2682,35.8018
United States of America,Lexington,-99.7461,40.7779
Portugal,Lisbon,-9.15,38.7253
Portugal,Lisbon,-70.09,44.0265
Russian Federation,Lysva,57.8042,58.1003
China,Maba,128.3,0.7
Italy,Sassari,8.5592,40.7267
Germany,Schmalkalden,10.45,50.7167
Germany,Seligenstadt,8.9667,50.0333
Portugal,Beja,-7.8833,38.0333
Italy,Bernalda,16.6833,40.4167
Germany,Bestwig,8.4,51.3667
Bosnia and Herzegovina,Bijeljina,19.2167,44.75
Belgium,Bilzen,5.5167,50.8667
Panama,Changuinola,-82.52,9.43
United States of America,Claremont,-117.7153,34.1259
United States of America,Claremont,-72.3368,43.379
Mexico,Coatepec,-96.9614,19.4522
United States of America,Crawfordsville,-86.8976,40.0428
Brazil,Cristalina,-47.6139,-16.7689
United States of America,Bardstown,-85.455,37.8175
Brazil,Barreiros,-35.2,-8.8167
Ecuador,Cariamanga,-79.56,-4.32
United States of America,Cartersville,-84.8009,34.1644
United States of America,Carthage,10.3233,36.8528
United States of America,Carthage,-94.3225,37.1503
Brazil,Catende,-35.7169,-8.6669
Brazil,Caxias,-43.3558,-4.8589
South Africa,Bronkhorstspruit,28.7464,-25.805
United States of America,Bakersfield,-119.0359,35.3529
Slovakia,Bardejov,21.2761,49.2933
Philippines,Bislig,126.3161,8.2133
Sweden,Boden,21.6906,65.8256
Mali,Bougouni,-7.4833,11.4167
Germany,Bretzfeld,9.4333,49.1833
Ukraine,Berezhany,24.9436,49.4464
Germany,Bergneustadt,7.65,51.0333
Germany,Bad Bramstedt,9.8844,53.9186
Togo,Badou,0.6,7.5833
Italy,Arluno,8.9333,45.5
Togo,Bafilo,1.2667,9.35
France,Bailleul,2.7339,50.7375
Belize,Belmopan,-88.7669,17.2514
United States of America,Berkeley Heights,-74.4244,40.6764
United States of America,Billerica,-71.2673,42.5587
United Kingdom of Great Britain and Northern Ireland,Bridlington,-0.1923,54.0819
Turkey,Bucak,30.5953,37.4592
United States of America,Butte,-112.6571,45.902
Italy,Carovigno,17.6667,40.7
United Kingdom of Great Britain and Northern Ireland,Cheshunt,-0.035,51.702
India,Chhatarpur,79.5887,24.9177
United States of America,Claremore,-95.6095,36.3146
Portugal,Abrantes,-8.1975,39.4633
Benin,Allada,2.15,6.65
United States of America,Allouez,-88.0259,44.4721
Myanmar,Myanaung,95.3167,18.2833
United States of America,Nashua,-71.491,42.7491
United States of America,Newton,-71.2085,42.3316
United States of America,Newton,-13.0667,8.3333
United States of America,Newton,-97.3449,38.0368
United States of America,Newton,-93.0403,41.6963
United States of America,Newton,-81.2335,35.663
United States of America,Norman,-97.3471,35.2335
Cameroon,Obala,11.5333,4.1667
Uzbekistan,Ohangaron,69.6444,40.9061
Croatia,Makarska,17.0333,43.3
United States of America,Manassas,-77.4838,38.7479
,Marina,-121.7892,36.681
Germany,Marl,7.1167,51.6667
India,Medak,78.263,18.046
United States of America,Medford,-122.854,42.3372
United States of America,Medford,-71.1087,42.4234
United States of America,Medford,-72.9859,40.822
United States of America,Medford,-74.8231,39.8639
United States of America,Melrose Park,-87.8636,41.903
United States of America,Mililani Town,-158.0147,21.4465
United States of America,Millville,-75.0561,39.3903
Myanmar,Minbu,94.87,20.18
Dominican Republic,Monte Cristi,-71.65,19.8667
United States of America,Morgan City,-91.192,29.7041
Israel,Qiryat Bialik,35.0833,32.8333
Brazil,Quixeramobim,-39.2928,-5.1989
Republic of North Macedonia,Lipkovo,21.5875,42.1553
United States of America,Little Ferry,-74.0388,40.8464
Brazil,Luz,-45.6858,-19.8008
Belgium,Machelen,4.4367,50.9103
Myanmar,Mae Sai,99.8833,20.4333
Russian Federation,Magdagachi,125.8,53.45
Turkey,Manisa,27.4222,38.6306
United States of America,Rosedale,-76.5084,39.3266
United States of America,Rosedale,-119.2058,35.3886
United States of America,Rutherford,-74.1057,40.8203
United States of America,Rutherford,151.5317,-32.715
Mexico,Ramos Arizpe,-100.9667,25.55
Italy,Ravenna,12.2017,44.4161
Italy,Ravenna,-81.2422,41.1612
France,Rennes,-1.6794,48.1147
Switzerland,Richterswil,8.7,47.2167
Brazil,Rio Claro,-47.5608,-22.4108
Brazil,Rio Claro,-61.1708,10.3042
Brazil,Rio Claro,-44.1358,-22.7228
United States of America,Rogers,-94.1531,36.317
United States of America,Rogers,-93.5783,45.1865
Belgium,Sprimont,5.6667,50.5
Bulgaria,Stara Zagora,25.65,42.4333
Russian Federation,Stavropol,41.9833,45.05
United States of America,Lake Mary,-81.336,28.7592
United States of America,Lakeland,-81.9545,28.0557
United States of America,Lakeland,-89.7308,35.2585
South Africa,Lebowakgomo,29.5,-24.2
Sweden,Lerum,12.3,57.7667
Guatemala,Mixco,-90.6146,14.6338
United States of America,Montclair,-74.2111,40.8253
United States of America,Montclair,-117.6981,34.0715
United States of America,Montclair,-77.34,38.6111
Mali,Markala,-6.075,13.6739
Jamaica,May Pen,-77.245,17.965
Germany,Merzig,6.6167,49.45
Uganda,Mukono,32.7553,0.3533
United States of America,Muskegon Heights,-86.2421,43.2023
Zimbabwe,Mutare,32.6333,-18.9667
Burundi,Muyinga,30.3333,-2.85
United States of America,New Bern,-77.0723,35.0955
Poland,Nidzica,20.4333,53.3667
Belgium,Ninove,4.0167,50.8333
Italy,Opera,9.2167,45.3833
Philippines,Orion,120.5817,14.6206
Russian Federation,Osinniki,87.3333,53.6167
Sweden,Oskarshamn,16.45,57.265
Italy,Palagonia,14.75,37.3333
Ghana,Kpandu,0.3,7.0
,Kristiansund,7.7279,63.1104
United States of America,La Puente,-117.9533,34.0323
Germany,Norden,7.2056,53.5967
United States of America,North Branch,-92.9601,45.5137
United States of America,North Las Vegas,-115.0888,36.2883
Philippines,Noveleta,120.8833,14.4333
United States of America,Odenton,-76.6938,39.0661
United States of America,San Fernando,120.6833,15.0333
United States of America,San Fernando,-67.473,7.894
United States of America,San Fernando,120.32,16.62
United States of America,San Fernando,-6.2,36.4667
United States of America,San Fernando,-61.4667,10.2833
United States of America,San Fernando,-98.16,24.8504
United States of America,San Fernando,-118.4362,34.2886
United States of America,San Fernando,-93.2063,16.8717
United States of America,San Fernando,123.7,10.1667
United States of America,San Fernando,125.3286,7.9178
United States of America,San Fernando,-70.9833,-34.5833
United States of America,San Fernando,123.1422,13.5661
United States of America,San Fernando,122.6,12.3167
United States of America,San Fernando,123.7628,12.4858
United States of America,San Fernando,-86.3144,13.6767
United States of America,San Fernando,-74.5339,9.2797
Guatemala,San Juan Cotzal,-91.0356,15.4353
Argentina,San Juan,-66.061,18.3985
Argentina,San Juan,-68.5261,-31.5342
Argentina,San Juan,121.03,14.6
Argentina,San Juan,-71.23,18.81
Argentina,San Juan,121.396,13.826
Argentina,San Juan,-84.0731,9.9609
Argentina,San Juan,120.3333,16.6667
Argentina,San Juan,-98.152,26.1903
Argentina,San Juan,120.4583,17.7431
Argentina,San Juan,123.494,9.159
Argentina,San Juan,125.1833,10.2667
Argentina,San Juan,-61.45,10.65
Argentina,San Juan,-88.4333,14.4167
Argentina,San Juan,120.732,17.6834
Japan,Shiroi,140.0563,35.7915
United States of America,Shively,-85.8136,38.197
United States of America,Sidney,-123.3986,48.6506
United States of America,Sidney,-84.1667,40.2891
Italy,Siena,11.3314,43.3183
United States of America,Skokie,-87.74,42.036
Croatia,Slavonski Brod,18.0167,45.1667
Bulgaria,Sliven,26.3333,42.6833
China,Tainan,120.1833,22.9833
Chile,Talcahuano,-73.1219,-36.7167
Estonia,Tallinn,24.7453,59.4372
Brazil,Taquari,-51.8597,-29.8
Mexico,Tecate,-116.6267,32.5728
Belgium,Temse,4.2,51.1167
France,Issoudun,1.9933,46.9481
Brazil,Jarinu,-46.7283,-23.1014
Germany,Nordhorn,7.0678,52.4319
United States of America,Normal,-88.9884,40.5217
United States of America,North Royalton,-81.745,41.3138
Germany,Nuremberg,11.0775,49.4539
United States of America,Oak Ridge,-81.4169,28.4727
United States of America,Oak Ridge,-84.2938,35.9639
United States of America,Oak Ridge,-74.4971,41.0323
Italy,Oleggio,8.6333,45.6
Uganda,Pallisa,33.71,1.1675
Netherlands,Enkhuizen,5.3,52.7
Germany,Eschwege,10.0528,51.1881
Somalia,Eyl,49.85,7.9667
United States of America,Farragut,-84.1821,35.8731
United States of America,Foxborough,-71.2461,42.0627
United States of America,Franklin Park,-87.8794,41.9361
United States of America,Franklin Park,-80.0999,40.5903
United States of America,Franklin Park,-74.5431,40.4439
Italy,Frosinone,13.35,41.6333
Japan,Fujioka,139.0746,36.2587
United States of America,Gary,-87.3473,41.5905
Belgium,Genappe,4.45,50.6
United States of America,Starkville,-88.8297,33.4608
United States of America,Steger,-87.6176,41.4723
Mexico,Suchiapa,-93.1048,16.622
Brazil,Terra Nova,-39.3758,-8.23
Mexico,Teziutlan,-97.3667,19.8178
Philippines,Tigaon,123.4975,13.6319
Colombia,Tocaima,-74.6667,4.5
Japan,Towada,141.2059,40.6127
Japan,Tsuchiura,140.2,36.0667
United States of America,Ukiah,-123.2105,39.1464
China,Taicheng,113.2437,38.7206
Indonesia,Tarakan,117.6333,3.3
Spain,Tarifa,-5.606,36.014
Brazil,Vazante,-46.9078,-17.9869
Cuba,Venezuela,-78.7792,21.7511
Mexico,Veracruz,-96.1533,19.1903
Japan,Kani,137.0613,35.4261
United States of America,Kapaa,-159.3521,22.091
United Kingdom of Great Britain and Northern Ireland,Kendal,-2.745,54.326
United States of America,Grand Prairie,-97.0208,32.6871
United States of America,Groveton,-77.098,38.7605
Mexico,Guerrero Negro,-114.0561,27.9589
,Gwadar,62.3225,25.1264
Jamaica,Half Way Tree,-76.7847,18.0106
United Kingdom of Great Britain and Northern Ireland,Hinckley,-1.3725,52.5413
Germany,Hockenheim,8.5472,49.3181
Germany,Holzwickede,7.6167,51.5
Mexico,Huamantla,-97.9228,19.3133
United States of America,Huntington Beach,-118.0018,33.696
United States of America,Huron,-98.2094,44.3623
Italy,Iesolo,12.6448,45.5331
Brazil,Ipojuca,-35.0625,-8.4
Brazil,Itatiaia,-44.5592,-22.4914
Spain,Galapagar,-4.0019,40.5764
United States of America,Galena Park,-95.2333,29.7452
Sweden,Falkenberg,12.4911,56.9053
Germany,Langenfeld,6.95,51.1167
United States of America,Lawrence,-71.1626,42.7002
United States of America,Lawrence,-95.2642,38.9597
United States of America,Lawrence,-85.9904,39.8674
United States of America,Lawrence,-74.7205,40.2954
France,Le Creusot,4.4411,46.8014
United States of America,Leeds,-1.5497,53.8003
United States of America,Leeds,-86.5639,33.5436
,Leirvik,5.5005,59.7798
Italy,Leonforte,14.3958,37.6417
China,Luancheng,114.6523,37.8846
India,Mandapam,79.1436,9.2822
India,Mandapeta,81.93,16.87
South Sudan,Yirol,30.51,6.56
United States of America,Youngstown,-80.6463,41.0993
Netherlands,Zaanstad,4.7767,52.4697
Netherlands,Zuidhorn,6.4,53.25
United States of America,Hillside,-74.2286,40.6961
Mexico,Huixtla,-92.5333,15.1
United States of America,Humacao,-65.8204,18.152
Yemen,Ibb,44.1667,13.9667
Yemen,Ibb,44.1709,13.9759
Peru,Ica,-75.7333,-14.0667
Sierra Leone,Freetown,-13.2344,8.4844
Sierra Leone,Freetown,-71.0157,41.7714
Russian Federation,Furmanov,41.1333,57.25
Zambia,Mazabuka,27.7475,-15.8467
United States of America,Memphis,-89.9663,35.1087
United States of America,Memphis,-82.5608,27.5435
South Africa,Krugersdorp,27.7667,-26.1
United States of America,La Grande,-118.0865,45.3242
Italy,Adria,12.05,45.05
Brazil,Alta Floresta,-56.0858,-9.8758
Chile,Cabildo,-71.0664,-32.4275
Australia,Cairns,145.78,-16.92
United States of America,Caledonia,-87.8762,42.7986
Philippines,Carigara,124.6833,11.3
United States of America,Chesapeake,-76.3023,36.6778
United States of America,Chowchilla,-120.2349,37.1095
United States of America,Colonial Park,-76.8069,40.2987
Italy,Conegliano,12.2974,45.8868
Italy,Corigliano Calabro,16.5167,39.6
Russian Federation,Dalnerechensk,133.7333,45.9333
Egypt,Damietta,31.8214,31.4167
India,Dandeli,74.6167,15.2667
South Africa,De Aar,24.0167,-30.65
Netherlands,Delft,4.3592,52.0117
Democratic Republic of the Congo,Demba,22.2667,-5.5
Côte d'Ivoire,Dimbokro,-4.7,6.65
United Kingdom of Great Britain and Northern Ireland,Dalkeith,-3.0583,55.8958
India,Dharampuri,75.3444,22.1495
Belgium,Dinant,4.9167,50.2667
Bulgaria,Elhovo,26.5667,42.1667
Russian Federation,Novomoskovsk,38.2167,54.0833
Russian Federation,Novomoskovsk,35.2239,48.6328
Pakistan,Nowshera,71.9747,34.0153
Russian Federation,Noyabrsk,75.4517,63.2017
Uzbekistan,Nurota,65.685,40.565
Germany,Oberkirch,8.0833,48.5333
Serbia,Nova Pazova,20.2167,44.95
Venezuela (Bolivarian Republic of),Zaraza,-65.3167,9.3394
Russian Federation,Zarechnyy,45.1667,53.2
Russian Federation,Zarechnyy,61.3333,56.8167
Ukraine,Berdychiv,28.6,49.8919
India,Bodhan,77.9,18.67
United States of America,Chattanooga,-85.2481,35.066
Russian Federation,Chernyakhovsk,21.8119,54.6347
United Kingdom of Great Britain and Northern Ireland,Chesham,-0.612,51.712
Mexico,Compostela,126.0833,7.6667
Mexico,Compostela,-104.9,21.2389
Philippines,Bayugan,125.75,8.71
Russian Federation,Astrakhan,48.035,46.35
Portugal,Aveiro,-8.65,40.6333
Portugal,Aveiro,-55.3319,-3.6058
Cameroon,Bafut,10.1,6.0833
United States of America,Carol Stream,-88.1307,41.9181
France,Carquefou,-1.4928,47.2969
Italy,Cerea,11.2167,45.2
Italy,Cerro Maggiore,8.95,45.6
United States of America,Brownsburg,-86.383,39.8337
United States of America,Richmond Heights,-80.3721,25.6347
United States of America,Richmond Heights,-81.5029,41.5589
United States of America,Richmond Heights,-90.3332,38.6309
United States of America,Rio Linda,-121.4417,38.6875
Russian Federation,Plavsk,37.2833,53.7167
United States of America,Poplar Bluff,-90.4135,36.7632
Italy,Pozzuoli,14.1222,40.8231
Switzerland,Prilly,6.6,46.5333
India,Pudukkottai,78.8001,10.3833
India,Pudukkottai,78.0505,10.6118
Italy,Pulsano,17.35,40.3833
Belgium,Putte,4.6333,51.05
Germany,Raesfeld,6.8333,51.7667
Ukraine,Rakhiv,24.2167,48.05
Nigeria,Otukpo,8.13,7.1904
United States of America,Pacifica,-122.4782,37.6113
Philippines,Parang,124.2686,7.3744
Philippines,Parang,120.9167,5.9167
Germany,Peine,10.2336,52.3203
Russian Federation,Shilka,116.0333,51.85
Switzerland,Aesch,7.5942,47.4694
Nigeria,Akure,5.195,7.25
United Kingdom of Great Britain and Northern Ireland,Grays,0.33,51.475
United States of America,Greensburg,-79.5445,40.3113
United States of America,Greensburg,-85.5028,39.3518
Russian Federation,Gremyachinsk,57.85,58.5667
Germany,Grimma,12.7253,51.2386
United States of America,Iowa City,-91.5303,41.6559
Egypt,Ismailia,32.2667,30.5833
Brazil,Itatinga,-48.6158,-23.1017
India,Kadiri,78.17,14.12
Netherlands,Kapelle,3.95,51.4833
Uganda,Kasese,30.0881,0.1867
Germany,Kaufungen,9.6186,51.2811
Japan,Kariya,137.0021,34.9893
Japan,Kariya,134.3931,34.7517
Japan,Kashiwara,135.8,34.5167
Japan,Kashiwara,135.6333,34.5833
Ghana,Keta,0.9833,5.9167
Italy,Paese,12.15,45.6667
Cuba,Palma Soriano,-75.9919,20.2139
United States of America,Pampa,-100.9651,35.5479
United States of America,Orland Park,-87.8619,41.6075
United States of America,Park Ridge,-87.8436,42.0125
United States of America,Park Ridge,-74.0423,41.0352
